ComplainantID,CaseMasterID,ComplainantName,AgeYear,Gender,Occupation,Religion,Caste
35245,35245,Nagaraj Prasad,32,M,Govt Employee,Muslim,Not Recorded
35247,35247,Pooja Bhat,66,M,IT Professional,Jain,General
35249,35249,Rekha Desai,37,F,Business,Jain,Not Recorded
35251,35251,Girish Gowda,20,F,Farmer,Hindu,OBC
35253,35253,Shivakumar Hegde,53,F,Govt Employee,Jain,Not Recorded
35255,35255,Shivakumar Iyengar,70,M,Unemployed,Christian,General
35257,35257,Suresh Prasad,70,M,Student,Christian,General
35259,35259,Vinutha Shetty,27,M,IT Professional,Christian,OBC
35261,35261,Fatima Rao,33,F,IT Professional,Muslim,General
35263,35263,Deepak Desai,45,M,Student,Christian,General
35265,35265,Lakshmi Iyengar,35,M,Daily Wage,Muslim,General
35267,35267,Yashwanth Rao,48,M,Student,Other,Not Recorded
35269,35269,Manjunath Gowda,20,M,Govt Employee,Other,General
35271,35271,Joseph Rao,65,M,Business,Christian,Not Recorded
35273,35273,Lakshmi Patil,61,M,Business,Hindu,Not Recorded
35275,35275,Girish Desai,56,M,Daily Wage,Jain,SC
35277,35277,Vinutha Prasad,63,M,Driver,Jain,OBC
35279,35279,Girish Bhat,33,M,Unemployed,Other,SC
35281,35281,Bhavana Prasad,70,M,IT Professional,Other,SC
35283,35283,Rekha Shetty,25,F,Student,Muslim,Not Recorded
35285,35285,Prakash Nayak,60,F,Farmer,Other,ST
35287,35287,Ashwini Kulkarni,51,M,Govt Employee,Christian,OBC
35289,35289,Shivakumar Iyengar,55,M,Farmer,Other,SC
35291,35291,Imran Iyengar,57,M,Business,Jain,General
35293,35293,Rekha Iyengar,42,M,Unemployed,Christian,Not Recorded
35295,35295,Nagaraj Reddy,33,M,Govt Employee,Muslim,ST
35297,35297,Nagaraj Reddy,35,M,Farmer,Jain,SC
35299,35299,Fatima Desai,19,M,Driver,Muslim,Not Recorded
35301,35301,Yashwanth Iyengar,20,M,Driver,Hindu,SC
35303,35303,Kiran Bhat,69,M,Govt Employee,Hindu,ST
35305,35305,Bhavana Naik,53,M,Daily Wage,Christian,OBC
35307,35307,Yashwanth Shetty,62,M,Govt Employee,Muslim,OBC
35309,35309,Ravi Desai,30,F,Unemployed,Other,OBC
35311,35311,Pooja Prasad,54,M,Student,Christian,OBC
35313,35313,Lakshmi Gowda,32,M,Driver,Other,ST
35315,35315,Joseph Reddy,57,M,Student,Hindu,OBC
35317,35317,Pooja Bhat,27,M,Student,Jain,General
35319,35319,Rekha Desai,65,M,Unemployed,Christian,General
35321,35321,Manjunath Iyengar,63,M,Govt Employee,Hindu,SC
35323,35323,Prakash Hegde,62,M,Govt Employee,Other,General
35325,35325,Manjunath Reddy,60,M,Driver,Jain,Not Recorded
35327,35327,Ashwini Naik,25,F,Unemployed,Other,OBC
35329,35329,Anitha Naik,64,M,Daily Wage,Hindu,Not Recorded
35331,35331,Deepak Reddy,29,M,IT Professional,Muslim,General
35333,35333,Kiran Bhat,60,M,Business,Jain,Not Recorded
35335,35335,Deepak Kumar,69,M,Student,Christian,SC
35337,35337,Deepak Kumar,63,F,Student,Other,SC
35339,35339,Suresh Murthy,41,M,Business,Muslim,ST
35341,35341,Joseph Kumar,38,M,Driver,Muslim,SC
35343,35343,Mary Gowda,29,F,Student,Hindu,ST
35345,35345,Mary Rao,19,M,Daily Wage,Jain,General
35347,35347,Kiran Shetty,56,M,Driver,Jain,SC
35349,35349,Manjunath Naik,55,M,Business,Muslim,Not Recorded
35351,35351,Shivakumar Prasad,40,F,Unemployed,Other,SC
35353,35353,Yashwanth Bhat,48,M,Farmer,Muslim,SC
35355,35355,Anitha Gowda,39,M,Driver,Muslim,General
35357,35357,Pooja Kulkarni,31,F,Daily Wage,Muslim,SC
35359,35359,Prakash Desai,52,M,Business,Other,General
35361,35361,Shivakumar Desai,67,M,Daily Wage,Hindu,ST
35363,35363,Bhavana Prasad,59,F,Farmer,Muslim,ST
35365,35365,Yashwanth Murthy,59,M,Daily Wage,Jain,OBC
35367,35367,Lakshmi Reddy,57,F,Govt Employee,Christian,Not Recorded
35369,35369,Vinutha Desai,68,M,Farmer,Other,SC
35371,35371,Ashwini Kulkarni,63,F,Student,Christian,OBC
35373,35373,Shivakumar Iyengar,44,F,Daily Wage,Christian,ST
35375,35375,Mary Shetty,61,M,Daily Wage,Muslim,Not Recorded
35377,35377,Lakshmi Desai,62,F,Unemployed,Hindu,ST
35379,35379,Suresh Rao,21,F,Govt Employee,Muslim,ST
35381,35381,Manjunath Nayak,39,M,Govt Employee,Other,General
35383,35383,Ravi Iyengar,47,M,Student,Muslim,ST
35385,35385,Ashwini Gowda,52,M,Daily Wage,Christian,SC
35387,35387,Yashwanth Patil,44,M,Unemployed,Hindu,ST
35389,35389,Lakshmi Prasad,31,M,IT Professional,Muslim,ST
35391,35391,Girish Bhat,60,M,Unemployed,Other,Not Recorded
35393,35393,Yashwanth Iyengar,48,M,Unemployed,Muslim,SC
35395,35395,Deepak Murthy,45,M,Unemployed,Christian,General
35397,35397,Chetan Shetty,24,M,Unemployed,Jain,General
35399,35399,Mary Desai,49,F,IT Professional,Muslim,OBC
35401,35401,Fatima Iyengar,24,M,Govt Employee,Hindu,OBC
35403,35403,Prakash Gowda,18,M,Student,Christian,ST
35405,35405,Bhavana Prasad,68,M,Student,Other,Not Recorded
35407,35407,Ravi Naik,49,F,Unemployed,Other,ST
35409,35409,Yashwanth Gowda,68,M,Govt Employee,Other,Not Recorded
35411,35411,Joseph Kumar,20,F,Daily Wage,Other,General
35413,35413,Chetan Rao,40,F,Farmer,Hindu,SC
35415,35415,Girish Desai,59,M,Daily Wage,Hindu,ST
35417,35417,Anitha Rao,43,F,Farmer,Muslim,General
35419,35419,Rekha Naik,33,M,Unemployed,Hindu,OBC
35421,35421,Pooja Reddy,67,M,Govt Employee,Christian,ST
35423,35423,Kiran Kumar,33,F,Daily Wage,Jain,ST
35425,35425,Suresh Naik,27,F,Govt Employee,Hindu,SC
35427,35427,Shivakumar Naik,25,F,Farmer,Christian,General
35429,35429,Fatima Rao,23,F,Business,Christian,Not Recorded
35431,35431,Fatima Desai,33,M,Unemployed,Jain,General
35433,35433,Nagaraj Hegde,25,M,Farmer,Other,Not Recorded
35435,35435,Bhavana Prasad,48,F,Farmer,Muslim,General
35437,35437,Prakash Bhat,19,F,Driver,Christian,OBC
35439,35439,Suresh Prasad,60,M,Govt Employee,Muslim,ST
35441,35441,Ashwini Prasad,47,F,Student,Other,SC
35443,35443,Fatima Kulkarni,60,M,Govt Employee,Christian,OBC
35445,35445,Basavaraj Naik,62,M,Driver,Christian,ST
35447,35447,Pooja Bhat,43,F,Business,Hindu,SC
35449,35449,Manjunath Murthy,65,F,Student,Other,Not Recorded
35451,35451,Ashwini Desai,21,F,Business,Jain,SC
35453,35453,Yashwanth Nayak,54,F,Govt Employee,Other,General
35455,35455,Joseph Kumar,26,M,Farmer,Other,General
35457,35457,Bhavana Nayak,43,M,Business,Hindu,SC
35459,35459,Basavaraj Naik,51,M,IT Professional,Hindu,ST
35461,35461,Bhavana Kulkarni,48,M,IT Professional,Other,OBC
35463,35463,Shivakumar Kumar,45,M,Student,Other,OBC
35465,35465,Yashwanth Kulkarni,61,F,Govt Employee,Jain,General
35467,35467,Rekha Desai,53,F,Student,Hindu,Not Recorded
35469,35469,Girish Kulkarni,28,M,Student,Muslim,OBC
35471,35471,Ravi Nayak,32,M,Unemployed,Christian,Not Recorded
35473,35473,Suresh Iyengar,61,M,Driver,Hindu,Not Recorded
35475,35475,Yashwanth Kulkarni,40,F,Unemployed,Christian,SC
35477,35477,Bhavana Gowda,64,F,Unemployed,Hindu,Not Recorded
35479,35479,Rekha Reddy,34,M,Student,Jain,ST
35481,35481,Ravi Iyengar,20,M,Unemployed,Other,General
35483,35483,Rekha Bhat,60,F,Govt Employee,Christian,Not Recorded
35485,35485,Kiran Kumar,28,M,Farmer,Muslim,OBC
35487,35487,Bhavana Prasad,22,F,Daily Wage,Hindu,Not Recorded
35489,35489,Anitha Nayak,18,F,Student,Hindu,SC
35491,35491,Mary Murthy,63,M,Student,Muslim,Not Recorded
35493,35493,Girish Naik,51,M,Student,Hindu,SC
35495,35495,Nagaraj Iyengar,41,F,Student,Muslim,General
35497,35497,Chetan Desai,30,F,Daily Wage,Hindu,ST
35499,35499,Deepak Naik,51,M,IT Professional,Hindu,ST
35501,35501,Joseph Iyengar,25,F,IT Professional,Other,General
35503,35503,Prakash Kumar,50,M,Unemployed,Muslim,OBC
35505,35505,Pooja Patil,44,F,Business,Jain,SC
35507,35507,Chetan Bhat,18,F,Student,Other,General
35509,35509,Ashwini Desai,47,M,IT Professional,Jain,Not Recorded
35511,35511,Bhavana Shetty,36,F,Daily Wage,Other,Not Recorded
35513,35513,Basavaraj Shetty,20,M,Student,Muslim,General
35515,35515,Basavaraj Bhat,34,M,Student,Hindu,General
35517,35517,Imran Iyengar,64,M,Student,Jain,General
35519,35519,Joseph Patil,63,M,IT Professional,Jain,Not Recorded
35521,35521,Manjunath Kumar,30,F,Unemployed,Jain,SC
35523,35523,Basavaraj Desai,51,M,Farmer,Muslim,General
35525,35525,Prakash Shetty,27,M,Unemployed,Hindu,SC
35527,35527,Joseph Rao,56,F,Driver,Christian,Not Recorded
35529,35529,Fatima Reddy,24,F,Govt Employee,Other,OBC
35531,35531,Imran Rao,52,F,Student,Hindu,ST
35533,35533,Girish Hegde,62,M,Driver,Other,ST
35535,35535,Ashwini Prasad,30,M,Govt Employee,Christian,General
35537,35537,Ravi Prasad,67,M,Daily Wage,Hindu,General
35539,35539,Pooja Gowda,34,M,Student,Other,ST
35541,35541,Bhavana Murthy,59,M,Unemployed,Jain,ST
35543,35543,Nagaraj Murthy,41,M,Unemployed,Christian,SC
35545,35545,Anitha Rao,53,M,Farmer,Christian,Not Recorded
35547,35547,Anitha Kumar,46,M,IT Professional,Christian,ST
35549,35549,Pooja Kumar,31,F,Daily Wage,Jain,SC
35551,35551,Nagaraj Iyengar,21,M,Driver,Other,OBC
35553,35553,Nagaraj Shetty,68,F,IT Professional,Jain,OBC
35555,35555,Ashwini Hegde,32,F,Student,Christian,ST
35557,35557,Deepak Reddy,20,M,Unemployed,Muslim,General
35559,35559,Kiran Rao,55,M,Driver,Jain,OBC
35561,35561,Pooja Bhat,31,M,Farmer,Hindu,SC
35563,35563,Imran Rao,27,M,Driver,Other,Not Recorded
35565,35565,Mary Reddy,61,M,Driver,Muslim,SC
35567,35567,Shivakumar Kulkarni,60,F,IT Professional,Hindu,SC
35569,35569,Mary Gowda,28,M,Driver,Muslim,OBC
35571,35571,Chetan Prasad,62,F,Driver,Muslim,SC
35573,35573,Girish Nayak,64,M,Business,Hindu,General
35575,35575,Suresh Nayak,42,F,Unemployed,Other,ST
35577,35577,Deepak Iyengar,55,F,IT Professional,Hindu,OBC
35579,35579,Imran Kumar,27,M,IT Professional,Hindu,General
35581,35581,Ashwini Kumar,29,F,IT Professional,Other,SC
35583,35583,Basavaraj Hegde,34,F,Unemployed,Hindu,ST
35585,35585,Kiran Kumar,47,M,Driver,Hindu,ST
35587,35587,Fatima Murthy,22,M,Govt Employee,Jain,SC
35589,35589,Ashwini Bhat,34,F,Unemployed,Other,OBC
35591,35591,Girish Nayak,64,F,Driver,Other,ST
35593,35593,Girish Kulkarni,37,M,Unemployed,Jain,OBC
35595,35595,Lakshmi Hegde,47,F,Govt Employee,Hindu,ST
35597,35597,Lakshmi Gowda,52,M,Farmer,Other,OBC
35599,35599,Chetan Reddy,37,M,IT Professional,Jain,Not Recorded
35601,35601,Pooja Murthy,29,F,Unemployed,Hindu,ST
35603,35603,Mary Shetty,43,F,Student,Other,General
35605,35605,Girish Nayak,35,F,Business,Hindu,ST
35607,35607,Suresh Nayak,62,M,Daily Wage,Other,Not Recorded
35609,35609,Vinutha Reddy,49,M,Farmer,Other,Not Recorded
35611,35611,Deepak Hegde,32,M,Govt Employee,Jain,OBC
35613,35613,Girish Kulkarni,47,M,Driver,Jain,ST
35615,35615,Prakash Desai,39,M,Govt Employee,Muslim,SC
35617,35617,Joseph Desai,38,F,Driver,Other,OBC
35619,35619,Rekha Rao,53,M,Student,Jain,General
35621,35621,Rekha Bhat,37,M,IT Professional,Christian,SC
35623,35623,Nagaraj Murthy,36,M,Unemployed,Hindu,SC
35625,35625,Mary Prasad,21,M,Daily Wage,Other,General
35627,35627,Basavaraj Hegde,47,M,Farmer,Jain,Not Recorded
35629,35629,Lakshmi Murthy,49,M,Business,Jain,Not Recorded
35631,35631,Girish Reddy,66,F,Business,Christian,General
35633,35633,Prakash Hegde,60,M,Driver,Muslim,Not Recorded
35635,35635,Deepak Hegde,30,M,Govt Employee,Muslim,SC
35637,35637,Mary Kumar,50,M,Business,Other,Not Recorded
35639,35639,Bhavana Naik,25,M,IT Professional,Other,General
35641,35641,Rekha Kulkarni,21,M,Unemployed,Hindu,General
35643,35643,Manjunath Murthy,65,M,Driver,Jain,SC
35645,35645,Nagaraj Murthy,53,M,Student,Hindu,SC
35647,35647,Anitha Kulkarni,27,F,Student,Other,ST
35649,35649,Yashwanth Patil,57,M,Driver,Christian,General
35651,35651,Pooja Kumar,55,M,Farmer,Muslim,General
35653,35653,Vinutha Reddy,54,M,Student,Jain,OBC
35655,35655,Manjunath Iyengar,18,F,Unemployed,Muslim,ST
35657,35657,Lakshmi Naik,21,M,Govt Employee,Hindu,ST
35659,35659,Shivakumar Reddy,67,M,Business,Muslim,ST
35661,35661,Suresh Prasad,43,M,IT Professional,Hindu,Not Recorded
35663,35663,Pooja Desai,23,F,Govt Employee,Hindu,OBC
35665,35665,Kiran Hegde,51,M,Student,Jain,ST
35667,35667,Basavaraj Reddy,44,M,Business,Hindu,General
35669,35669,Mary Gowda,68,F,Unemployed,Hindu,General
35671,35671,Pooja Desai,30,F,IT Professional,Jain,SC
35673,35673,Fatima Iyengar,68,F,Driver,Hindu,ST
35675,35675,Imran Shetty,30,M,Govt Employee,Christian,SC
35677,35677,Imran Gowda,56,M,IT Professional,Christian,ST
35679,35679,Chetan Hegde,47,F,Farmer,Jain,SC
35681,35681,Imran Patil,60,F,Govt Employee,Christian,General
35683,35683,Anitha Kumar,47,M,Farmer,Other,ST
35685,35685,Basavaraj Kulkarni,38,M,Unemployed,Other,OBC
35687,35687,Bhavana Hegde,31,M,Govt Employee,Other,OBC
35689,35689,Imran Naik,63,M,IT Professional,Other,SC
35691,35691,Ravi Hegde,62,M,Daily Wage,Hindu,SC
35693,35693,Fatima Kumar,45,M,Unemployed,Muslim,Not Recorded
35695,35695,Chetan Kulkarni,49,M,Govt Employee,Christian,Not Recorded
35697,35697,Kiran Nayak,22,F,Business,Hindu,OBC
35699,35699,Ravi Bhat,55,M,Govt Employee,Other,Not Recorded
35701,35701,Suresh Hegde,20,F,Farmer,Other,General
35703,35703,Yashwanth Shetty,28,M,Unemployed,Jain,SC
35705,35705,Shivakumar Patil,38,F,Govt Employee,Muslim,General
35707,35707,Kiran Patil,53,M,Daily Wage,Other,SC
35709,35709,Suresh Iyengar,27,M,Govt Employee,Christian,SC
35711,35711,Imran Naik,38,M,Student,Muslim,OBC
35713,35713,Ashwini Desai,27,M,Driver,Other,ST
35715,35715,Girish Rao,62,F,Daily Wage,Christian,ST
35717,35717,Deepak Naik,53,M,Unemployed,Christian,ST
35719,35719,Manjunath Naik,48,F,Unemployed,Hindu,SC
35721,35721,Ravi Bhat,62,M,Student,Jain,Not Recorded
35723,35723,Mary Patil,36,F,Farmer,Muslim,ST
35725,35725,Chetan Prasad,49,F,Driver,Muslim,ST
35727,35727,Nagaraj Gowda,49,F,Student,Hindu,Not Recorded
35729,35729,Ashwini Shetty,33,M,Daily Wage,Other,SC
35731,35731,Kiran Naik,37,M,Unemployed,Jain,Not Recorded
35733,35733,Chetan Reddy,52,M,Driver,Other,OBC
35735,35735,Vinutha Kulkarni,61,M,Farmer,Jain,ST
35737,35737,Deepak Prasad,25,F,IT Professional,Christian,ST
35739,35739,Shivakumar Nayak,24,M,Govt Employee,Hindu,ST
35741,35741,Rekha Hegde,32,M,IT Professional,Christian,OBC
35743,35743,Imran Naik,27,M,Driver,Christian,Not Recorded
35745,35745,Bhavana Patil,46,M,Driver,Muslim,General
35747,35747,Girish Kulkarni,35,F,Business,Christian,ST
35749,35749,Fatima Murthy,66,M,IT Professional,Other,Not Recorded
35751,35751,Deepak Murthy,69,M,Unemployed,Muslim,SC
35753,35753,Bhavana Nayak,46,F,Driver,Muslim,OBC
35755,35755,Bhavana Bhat,70,M,Daily Wage,Other,General
35757,35757,Pooja Prasad,68,F,Govt Employee,Muslim,OBC
35759,35759,Bhavana Desai,20,F,Farmer,Other,Not Recorded
35761,35761,Suresh Patil,25,F,Unemployed,Other,ST
35763,35763,Suresh Reddy,69,F,Business,Hindu,General
35765,35765,Vinutha Nayak,41,F,Driver,Christian,Not Recorded
35767,35767,Imran Nayak,65,M,IT Professional,Other,OBC
35769,35769,Pooja Shetty,25,M,Farmer,Jain,ST
35771,35771,Kiran Bhat,44,M,Driver,Jain,SC
35773,35773,Joseph Patil,29,M,IT Professional,Hindu,ST
35775,35775,Mary Iyengar,62,F,Driver,Muslim,OBC
35777,35777,Deepak Kumar,33,M,IT Professional,Jain,OBC
35779,35779,Rekha Nayak,20,M,Business,Muslim,General
35781,35781,Pooja Iyengar,19,M,Driver,Muslim,Not Recorded
35783,35783,Basavaraj Patil,66,M,IT Professional,Muslim,SC
35785,35785,Fatima Desai,25,M,Business,Christian,General
35787,35787,Vinutha Desai,36,M,Student,Christian,General
35789,35789,Kiran Naik,58,M,Driver,Jain,ST
35791,35791,Ashwini Bhat,21,M,Unemployed,Other,ST
35793,35793,Ashwini Prasad,68,M,Business,Other,Not Recorded
35795,35795,Basavaraj Bhat,69,F,Student,Other,ST
35797,35797,Prakash Kulkarni,51,F,Business,Jain,General
35799,35799,Prakash Iyengar,69,M,Daily Wage,Other,OBC
35801,35801,Suresh Patil,63,M,Farmer,Hindu,Not Recorded
35803,35803,Basavaraj Reddy,27,M,IT Professional,Muslim,General
35805,35805,Joseph Shetty,38,M,Business,Other,OBC
35807,35807,Deepak Prasad,54,M,Business,Muslim,Not Recorded
35809,35809,Shivakumar Rao,44,M,Business,Jain,SC
35811,35811,Joseph Nayak,44,M,Daily Wage,Muslim,SC
35813,35813,Shivakumar Bhat,43,M,Business,Muslim,ST
35815,35815,Fatima Murthy,55,M,Unemployed,Muslim,SC
35817,35817,Prakash Reddy,57,M,Daily Wage,Other,Not Recorded
35819,35819,Ashwini Kumar,37,M,IT Professional,Christian,ST
35821,35821,Manjunath Murthy,39,F,IT Professional,Other,ST
35823,35823,Suresh Murthy,19,F,Business,Jain,OBC
35825,35825,Suresh Desai,25,M,Business,Christian,OBC
35827,35827,Ashwini Gowda,70,M,Unemployed,Jain,General
35829,35829,Deepak Reddy,33,F,Driver,Hindu,ST
35831,35831,Nagaraj Bhat,34,M,Student,Hindu,General
35833,35833,Kiran Iyengar,53,M,Business,Christian,Not Recorded
35835,35835,Basavaraj Gowda,62,F,IT Professional,Hindu,ST
35837,35837,Rekha Murthy,22,M,Business,Christian,ST
35839,35839,Ravi Shetty,65,F,Business,Jain,Not Recorded
35841,35841,Fatima Kumar,22,F,Business,Hindu,ST
35843,35843,Basavaraj Rao,56,F,Unemployed,Christian,SC
35845,35845,Prakash Hegde,43,F,Student,Hindu,OBC
35847,35847,Lakshmi Shetty,62,F,Govt Employee,Jain,Not Recorded
35849,35849,Basavaraj Murthy,31,F,Farmer,Other,General
35851,35851,Shivakumar Bhat,41,F,Farmer,Muslim,Not Recorded
35853,35853,Joseph Kulkarni,67,M,Student,Muslim,Not Recorded
35855,35855,Mary Gowda,60,M,Unemployed,Christian,OBC
35857,35857,Deepak Kumar,65,F,Driver,Christian,SC
35859,35859,Girish Bhat,60,M,Driver,Jain,ST
35861,35861,Shivakumar Bhat,18,M,Unemployed,Muslim,General
35863,35863,Ashwini Hegde,60,F,Student,Christian,ST
35865,35865,Pooja Bhat,42,M,Farmer,Other,ST
35867,35867,Basavaraj Bhat,54,M,Driver,Muslim,General
35869,35869,Pooja Patil,41,F,Driver,Other,ST
35871,35871,Chetan Kumar,53,M,Student,Hindu,ST
35873,35873,Lakshmi Kulkarni,53,M,Driver,Jain,OBC
35875,35875,Nagaraj Naik,54,M,Daily Wage,Hindu,OBC
35877,35877,Mary Patil,20,M,IT Professional,Hindu,Not Recorded
35879,35879,Vinutha Rao,65,M,Daily Wage,Hindu,General
35881,35881,Kiran Kulkarni,61,M,Business,Christian,General
35883,35883,Suresh Gowda,43,F,Student,Hindu,SC
35885,35885,Rekha Iyengar,26,F,IT Professional,Other,OBC
35887,35887,Shivakumar Patil,19,F,Farmer,Muslim,SC
35889,35889,Suresh Iyengar,38,M,Unemployed,Christian,ST
35891,35891,Chetan Bhat,20,M,Govt Employee,Jain,General
35893,35893,Kiran Kumar,48,F,Business,Hindu,General
35895,35895,Shivakumar Kumar,34,F,Driver,Jain,General
35897,35897,Bhavana Murthy,37,M,Driver,Jain,Not Recorded
35899,35899,Fatima Naik,27,M,Driver,Hindu,SC
35901,35901,Girish Prasad,55,M,Business,Hindu,Not Recorded
35903,35903,Basavaraj Gowda,47,F,Farmer,Muslim,SC
35905,35905,Ravi Gowda,26,M,Unemployed,Other,General
35907,35907,Rekha Hegde,35,F,Unemployed,Other,General
35909,35909,Basavaraj Iyengar,52,M,IT Professional,Christian,General
35911,35911,Prakash Reddy,62,M,Unemployed,Other,General
35913,35913,Pooja Murthy,45,M,Driver,Christian,ST
35915,35915,Anitha Reddy,32,M,Unemployed,Christian,Not Recorded
35917,35917,Anitha Bhat,19,M,Business,Hindu,OBC
35919,35919,Ashwini Nayak,28,F,Driver,Jain,General
35921,35921,Ashwini Reddy,70,F,Student,Muslim,ST
35923,35923,Ravi Naik,54,F,Unemployed,Christian,SC
35925,35925,Kiran Kulkarni,46,F,IT Professional,Hindu,Not Recorded
35927,35927,Ravi Iyengar,47,M,Govt Employee,Jain,ST
35929,35929,Deepak Iyengar,63,M,Unemployed,Other,SC
35931,35931,Girish Prasad,49,F,Driver,Other,ST
35933,35933,Yashwanth Nayak,55,M,Govt Employee,Christian,SC
35935,35935,Anitha Murthy,51,M,Farmer,Other,Not Recorded
35937,35937,Vinutha Gowda,48,M,Govt Employee,Other,OBC
35939,35939,Imran Kulkarni,43,F,IT Professional,Other,OBC
35941,35941,Lakshmi Shetty,66,F,IT Professional,Jain,OBC
35943,35943,Deepak Prasad,55,M,Driver,Other,General
35945,35945,Manjunath Shetty,42,F,Farmer,Hindu,OBC
35947,35947,Nagaraj Kumar,66,F,IT Professional,Jain,General
35949,35949,Deepak Gowda,52,M,IT Professional,Christian,General
35951,35951,Mary Prasad,45,M,Driver,Jain,General
35953,35953,Rekha Bhat,25,F,Farmer,Muslim,SC
35955,35955,Rekha Kulkarni,69,M,Daily Wage,Jain,OBC
35957,35957,Anitha Murthy,69,F,IT Professional,Other,General
35959,35959,Yashwanth Murthy,62,F,IT Professional,Christian,Not Recorded
35961,35961,Rekha Gowda,51,M,Driver,Jain,SC
35963,35963,Suresh Iyengar,34,F,Unemployed,Muslim,OBC
35965,35965,Ashwini Iyengar,40,M,Govt Employee,Jain,Not Recorded
35967,35967,Pooja Shetty,61,M,Govt Employee,Muslim,OBC
35969,35969,Ashwini Kumar,37,F,Daily Wage,Muslim,OBC
35971,35971,Manjunath Desai,38,F,Daily Wage,Jain,SC
35973,35973,Joseph Prasad,27,M,Farmer,Other,ST
35975,35975,Ravi Prasad,47,M,Farmer,Jain,ST
35977,35977,Basavaraj Murthy,18,M,Govt Employee,Christian,General
35979,35979,Mary Reddy,46,F,Driver,Muslim,General
35981,35981,Lakshmi Hegde,60,F,Unemployed,Christian,Not Recorded
35983,35983,Mary Hegde,66,M,Driver,Hindu,Not Recorded
35985,35985,Chetan Desai,59,F,Business,Muslim,OBC
35987,35987,Lakshmi Shetty,60,M,Student,Jain,General
35989,35989,Bhavana Prasad,42,M,Govt Employee,Other,ST
35991,35991,Girish Patil,51,M,Farmer,Other,SC
35993,35993,Anitha Reddy,62,F,Unemployed,Hindu,SC
35995,35995,Mary Iyengar,69,F,Student,Christian,ST
35997,35997,Fatima Patil,30,M,Daily Wage,Hindu,Not Recorded
35999,35999,Vinutha Nayak,49,M,Business,Jain,General
36001,36001,Prakash Kumar,62,M,Student,Jain,Not Recorded
36003,36003,Rekha Prasad,64,M,Student,Other,General
36005,36005,Yashwanth Hegde,33,M,Unemployed,Muslim,General
36007,36007,Chetan Nayak,25,F,Student,Muslim,Not Recorded
36009,36009,Manjunath Reddy,30,M,Driver,Muslim,General
36011,36011,Shivakumar Kulkarni,20,F,Govt Employee,Muslim,ST
36013,36013,Joseph Nayak,53,M,Business,Hindu,OBC
36015,36015,Ravi Hegde,55,F,Student,Hindu,SC
36017,36017,Ashwini Iyengar,44,M,Daily Wage,Hindu,General
36019,36019,Bhavana Bhat,66,F,IT Professional,Hindu,General
36021,36021,Lakshmi Murthy,39,M,Daily Wage,Other,ST
36023,36023,Chetan Nayak,57,F,Unemployed,Hindu,ST
36025,36025,Manjunath Gowda,36,M,Driver,Jain,Not Recorded
36027,36027,Yashwanth Desai,48,M,Daily Wage,Jain,SC
36029,36029,Joseph Prasad,25,M,Business,Other,General
36031,36031,Deepak Kumar,44,M,IT Professional,Jain,OBC
36033,36033,Imran Desai,49,M,Govt Employee,Jain,ST
36035,36035,Vinutha Nayak,62,M,Student,Christian,Not Recorded
36037,36037,Deepak Murthy,65,F,Business,Hindu,Not Recorded
36039,36039,Anitha Prasad,48,M,Unemployed,Hindu,ST
36041,36041,Mary Naik,41,F,Daily Wage,Muslim,Not Recorded
36043,36043,Lakshmi Bhat,67,M,IT Professional,Christian,ST
36045,36045,Fatima Nayak,53,M,Student,Muslim,General
36047,36047,Ashwini Naik,42,M,Student,Other,General
36049,36049,Pooja Patil,39,F,Govt Employee,Christian,ST
36051,36051,Anitha Kulkarni,32,F,IT Professional,Christian,Not Recorded
